ID,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,class
473,1,0,31,1,1.0,0.0,1,3.0,4.0,1
474,1,1,36,1,5.0,0.0,2,4.0,7.0,3
475,1,1,36,1,1.0,1.0,3,4.0,6.0,2
476,1,0,66,1,3.0,,1,2.0,6.0,4
477,1,1,46,1,5.0,0.0,3,4.0,6.0,2
478,1,1,67,1,3.0,0.0,3,2.0,6.0,1
479,1,0,29,1,1.0,3.0,1,5.0,1.0,3
480,1,1,47,1,4.0,2.0,1,1.0,1.0,1
481,1,0,42,1,5.0,6.0,1,1.0,6.0,3
482,1,1,32,1,1.0,9.0,1,2.0,6.0,4
483,1,1,30,1,1.0,0.0,2,5.0,4.0,4
484,1,1,31,1,1.0,1.0,1,2.0,6.0,4
485,1,0,20,1,1.0,1.0,1,4.0,2.0,4
486,1,0,28,1,8.0,2.0,1,4.0,3.0,4
487,1,1,34,1,5.0,1.0,1,2.0,4.0,1
488,1,1,45,1,5.0,0.0,1,3.0,4.0,1
489,1,1,37,1,5.0,9.0,3,2.0,2.0,2
490,1,0,31,1,1.0,1.0,1,3.0,6.0,3
491,1,0,27,1,5.0,3.0,1,7.0,2.0,1
492,1,1,67,1,3.0,3.0,1,1.0,6.0,1
493,1,1,44,1,5.0,4.0,1,1.0,6.0,3
494,1,1,57,1,5.0,0.0,2,3.0,7.0,3
495,1,0,27,1,4.0,1.0,1,2.0,7.0,1
496,1,0,31,1,1.0,12.0,1,3.0,6.0,1
497,1,0,29,1,7.0,1.0,1,1.0,3.0,2
498,1,1,41,1,8.0,3.0,2,4.0,6.0,4
499,1,0,21,1,,,1,6.0,1.0,4
500,1,0,40,1,5.0,,1,3.0,6.0,3
501,1,0,17,1,1.0,6.0,1,4.0,7.0,4
502,1,1,28,1,1.0,8.0,1,3.0,3.0,4
503,1,0,32,1,1.0,0.0,1,3.0,6.0,1
504,1,0,46,1,5.0,1.0,1,,4.0,1
505,1,1,56,1,7.0,1.0,1,2.0,7.0,1
506,1,1,35,1,6.0,1.0,1,3.0,6.0,4
507,1,1,56,1,6.0,1.0,3,3.0,6.0,3
508,1,0,17,1,1.0,1.0,1,2.0,6.0,4
509,1,1,51,1,5.0,1.0,2,5.0,4.0,3
510,1,1,51,1,5.0,1.0,2,6.0,6.0,3
511,1,0,50,1,5.0,6.0,1,4.0,4.0,2
512,1,1,36,1,4.0,0.0,2,2.0,1.0,2
513,1,0,35,1,9.0,0.0,1,1.0,6.0,1
514,1,0,28,1,1.0,9.0,1,3.0,4.0,1
515,1,1,44,1,5.0,1.0,2,4.0,3.0,3
516,1,0,60,1,5.0,0.0,1,1.0,6.0,2
517,1,1,51,1,4.0,1.0,2,4.0,6.0,1
518,1,1,48,1,8.0,14.0,1,1.0,6.0,1
519,1,1,39,1,4.0,,2,2.0,4.0,2
520,1,0,30,1,1.0,1.0,1,5.0,4.0,3
521,1,1,41,1,4.0,1.0,1,3.0,4.0,1
522,1,1,50,1,2.0,1.0,2,5.0,6.0,3
523,1,0,41,1,1.0,8.0,1,1.0,7.0,4
524,1,0,28,1,7.0,1.0,1,4.0,6.0,3
525,1,0,32,1,1.0,8.0,1,1.0,4.0,1
526,1,0,26,1,1.0,,1,3.0,6.0,4
527,1,0,20,1,1.0,0.0,1,4.0,2.0,4
528,1,1,34,1,5.0,9.0,2,3.0,6.0,2
529,1,0,41,1,7.0,0.0,1,1.0,6.0,1
530,1,0,40,1,5.0,2.0,1,1.0,6.0,3
531,1,0,38,1,5.0,0.0,1,3.0,6.0,2
532,1,0,27,1,7.0,14.0,1,1.0,6.0,1
533,1,1,44,1,2.0,3.0,2,,3.0,2
534,1,1,60,1,7.0,1.0,2,2.0,6.0,2
535,1,1,61,1,5.0,0.0,2,4.0,6.0,3
536,1,1,64,1,4.0,1.0,2,2.0,6.0,3
537,1,1,44,1,7.0,1.0,2,2.0,3.0,1
538,1,1,25,1,2.0,9.0,1,2.0,6.0,2
539,1,0,24,1,5.0,4.0,1,5.0,6.0,3
540,1,1,44,1,5.0,1.0,2,4.0,7.0,3
541,1,1,42,1,6.0,0.0,3,4.0,6.0,2
542,1,1,48,1,6.0,1.0,3,3.0,6.0,3
543,1,1,54,1,5.0,1.0,2,2.0,6.0,3
544,1,0,36,1,5.0,3.0,1,1.0,6.0,2
545,1,1,64,1,4.0,1.0,3,2.0,6.0,3
546,1,0,31,1,,10.0,1,5.0,6.0,3
547,1,0,38,1,2.0,0.0,1,3.0,4.0,1
548,1,1,39,1,5.0,2.0,2,2.0,6.0,3
549,1,1,71,1,4.0,1.0,2,3.0,6.0,3
550,1,0,37,1,8.0,5.0,1,1.0,2.0,2
551,1,0,25,1,9.0,0.0,1,5.0,6.0,4
552,1,0,29,1,7.0,1.0,1,3.0,4.0,4
553,1,1,50,1,8.0,1.0,1,,4.0,1
554,1,0,56,1,9.0,1.0,1,4.0,7.0,1
555,1,0,30,1,1.0,1.0,1,1.0,6.0,4
556,1,0,38,1,5.0,0.0,1,1.0,6.0,1
557,1,0,29,1,2.0,0.0,1,4.0,4.0,1
558,1,1,42,1,5.0,0.0,2,3.0,4.0,1
559,1,0,26,1,1.0,8.0,1,1.0,3.0,3
560,1,1,45,1,5.0,0.0,2,4.0,3.0,3
561,1,1,42,1,5.0,1.0,1,2.0,6.0,2
562,1,1,68,1,3.0,,1,1.0,,1
563,1,1,27,1,4.0,8.0,2,4.0,7.0,4
564,1,0,42,1,4.0,9.0,1,1.0,6.0,4
565,1,0,26,1,1.0,,1,5.0,7.0,4
566,1,0,27,1,1.0,1.0,1,3.0,6.0,4
567,1,0,32,1,5.0,,1,4.0,6.0,4
568,1,0,29,1,2.0,0.0,1,1.0,,2
569,1,0,57,1,1.0,4.0,1,2.0,6.0,4
570,1,0,37,1,2.0,8.0,1,4.0,6.0,1
571,1,0,30,1,5.0,1.0,1,4.0,6.0,4
572,1,1,31,1,6.0,4.0,2,5.0,4.0,4
573,1,1,44,1,5.0,4.0,2,4.0,6.0,3
574,1,1,65,1,5.0,1.0,1,3.0,6.0,1
575,1,1,50,1,5.0,1.0,2,3.0,6.0,3
576,1,1,58,1,5.0,,2,2.0,6.0,3
577,1,0,39,1,2.0,,1,1.0,3.0,2
578,1,1,45,1,5.0,11.0,2,5.0,6.0,3
579,1,0,19,1,1.0,1.0,1,6.0,4.0,4
580,1,1,83,1,3.0,1.0,3,2.0,6.0,3
581,1,0,40,1,9.0,,1,1.0,6.0,4
582,1,1,50,1,5.0,,2,3.0,6.0,3
583,1,1,56,1,4.0,8.0,2,5.0,2.0,1
584,1,0,32,1,7.0,0.0,1,1.0,6.0,1
585,1,0,24,1,9.0,3.0,1,3.0,5.0,4
586,1,1,54,1,5.0,,2,3.0,4.0,1
587,1,1,55,1,6.0,,3,4.0,1.0,1
588,1,1,76,1,3.0,1.0,1,1.0,6.0,3
589,1,1,29,1,1.0,1.0,1,2.0,6.0,1
590,1,0,22,1,1.0,6.0,1,5.0,4.0,4
591,1,0,42,1,5.0,2.0,1,4.0,6.0,2
592,1,0,38,1,4.0,5.0,1,1.0,6.0,1
593,1,1,28,1,6.0,1.0,3,2.0,6.0,4
594,1,1,36,1,7.0,,1,2.0,6.0,4
595,1,1,44,1,2.0,2.0,1,2.0,6.0,4
596,1,1,47,1,6.0,2.0,3,2.0,2.0,4
597,1,1,26,1,4.0,0.0,2,4.0,6.0,1
598,1,1,59,1,4.0,9.0,1,4.0,3.0,2
599,1,1,44,1,4.0,4.0,2,3.0,2.0,2
600,1,0,30,1,1.0,,1,1.0,6.0,4
601,1,0,32,1,7.0,1.0,1,4.0,4.0,3
602,1,1,17,1,,6.0,3,4.0,3.0,4
603,1,1,47,1,5.0,,2,3.0,6.0,2
604,1,1,82,1,3.0,,1,2.0,6.0,1
605,1,1,56,1,6.0,,1,4.0,2.0,1
606,1,0,25,1,1.0,,1,3.0,1.0,4
607,1,1,50,1,5.0,8.0,1,5.0,6.0,1
608,1,1,66,1,6.0,2.0,3,1.0,6.0,3
609,1,1,37,1,5.0,9.0,2,2.0,6.0,3
610,1,0,39,1,7.0,0.0,1,1.0,6.0,3
611,1,1,44,1,5.0,5.0,2,2.0,6.0,2
612,1,1,47,1,5.0,0.0,2,4.0,6.0,3
613,1,1,68,1,3.0,0.0,2,2.0,6.0,3
614,1,0,20,1,1.0,9.0,1,5.0,6.0,4
615,1,1,47,1,2.0,1.0,3,,6.0,2
616,1,0,17,1,1.0,,1,3.0,3.0,4
617,1,1,71,1,5.0,0.0,1,3.0,4.0,3
618,1,1,84,1,3.0,,1,1.0,6.0,4
619,1,0,20,1,9.0,1.0,1,5.0,4.0,4
620,1,1,47,1,5.0,1.0,1,1.0,4.0,1
621,1,0,36,1,4.0,6.0,1,,6.0,1
622,1,0,27,1,1.0,1.0,1,5.0,4.0,4
623,1,1,54,1,4.0,1.0,1,2.0,6.0,1
624,1,0,55,1,5.0,0.0,1,2.0,6.0,3
625,1,1,49,1,7.0,1.0,1,2.0,6.0,3
626,1,0,20,1,1.0,1.0,1,4.0,6.0,4
627,1,0,17,1,1.0,0.0,1,6.0,6.0,4
628,1,1,67,1,3.0,0.0,3,2.0,6.0,2
629,1,1,46,1,5.0,13.0,1,1.0,6.0,3
630,1,1,74,1,3.0,1.0,3,2.0,6.0,2
631,1,1,49,1,5.0,3.0,2,4.0,2.0,3
632,1,0,30,1,1.0,0.0,1,4.0,6.0,4
633,1,0,29,1,5.0,0.0,1,3.0,6.0,1
634,1,1,40,1,5.0,0.0,1,4.0,6.0,1
635,1,1,40,1,6.0,6.0,3,2.0,3.0,1
636,1,1,34,1,1.0,2.0,1,1.0,6.0,1
637,1,1,36,1,1.0,0.0,1,1.0,6.0,4
638,1,1,59,1,4.0,0.0,1,,6.0,4
639,1,1,49,1,7.0,0.0,2,3.0,6.0,3
640,1,1,35,1,5.0,0.0,2,2.0,6.0,3
641,1,0,25,1,9.0,3.0,1,3.0,3.0,1
642,1,1,61,1,,7.0,3,2.0,6.0,4
643,1,0,21,1,1.0,0.0,1,4.0,4.0,4
644,1,0,18,1,1.0,0.0,1,3.0,6.0,4
645,1,1,44,1,5.0,0.0,2,5.0,6.0,3
646,1,0,30,1,7.0,0.0,1,4.0,6.0,4
647,1,1,55,1,5.0,0.0,2,3.0,4.0,3
648,1,1,61,1,3.0,8.0,1,5.0,6.0,1
649,1,0,24,1,1.0,1.0,1,3.0,6.0,2
650,1,1,72,1,3.0,1.0,1,1.0,6.0,2
651,1,1,61,1,7.0,1.0,2,4.0,3.0,3
652,1,1,45,1,4.0,0.0,2,3.0,6.0,1
653,1,1,50,1,5.0,,1,,3.0,3
654,1,1,24,1,6.0,1.0,3,2.0,6.0,1
655,1,1,65,1,6.0,0.0,3,2.0,6.0,2
656,1,0,26,1,9.0,1.0,1,2.0,3.0,1
657,1,1,86,1,6.0,1.0,1,2.0,6.0,1
658,1,1,46,1,5.0,0.0,1,1.0,1.0,1
659,1,1,56,1,5.0,1.0,2,4.0,6.0,3
660,1,1,59,1,5.0,0.0,2,4.0,3.0,1
661,1,1,39,1,6.0,,3,5.0,6.0,2
662,1,0,31,1,7.0,7.0,1,,2.0,1
663,1,0,27,1,1.0,2.0,1,3.0,6.0,4
664,1,0,38,1,7.0,4.0,1,3.0,6.0,3
665,1,0,46,1,9.0,9.0,1,1.0,6.0,4
666,1,0,38,1,,8.0,1,,6.0,3
667,1,0,27,1,4.0,1.0,1,,3.0,1
668,1,1,68,1,5.0,0.0,2,3.0,6.0,1
669,1,0,41,1,5.0,0.0,1,1.0,6.0,4
670,1,1,45,1,2.0,1.0,1,1.0,6.0,4
671,1,0,22,1,9.0,3.0,1,3.0,6.0,3
672,1,0,44,1,5.0,1.0,1,5.0,6.0,3
673,1,1,37,1,7.0,1.0,2,4.0,6.0,2
674,1,1,70,1,3.0,1.0,3,3.0,6.0,4
675,1,0,25,1,7.0,0.0,1,2.0,6.0,4
676,1,1,59,1,5.0,8.0,3,2.0,6.0,3
677,1,1,45,1,5.0,1.0,2,2.0,6.0,3
678,1,1,38,1,4.0,1.0,2,4.0,3.0,3
679,1,0,17,1,1.0,1.0,1,3.0,6.0,4
680,1,1,25,1,7.0,1.0,2,2.0,7.0,1
681,1,1,52,1,5.0,1.0,3,2.0,6.0,4
682,1,1,39,1,4.0,1.0,2,2.0,3.0,3
683,1,1,75,1,6.0,,1,7.0,4.0,4
684,1,1,25,1,4.0,0.0,2,3.0,3.0,1
685,1,1,64,1,5.0,0.0,2,2.0,6.0,3
686,1,0,36,1,5.0,12.0,1,2.0,6.0,1
687,1,0,24,1,1.0,0.0,1,4.0,3.0,3
688,1,0,20,1,2.0,0.0,1,5.0,2.0,4
689,1,0,24,1,1.0,0.0,1,4.0,2.0,4
690,1,0,22,1,1.0,4.0,1,5.0,6.0,4
691,1,0,29,1,1.0,1.0,1,6.0,3.0,4
692,1,0,29,1,7.0,0.0,1,4.0,6.0,4
693,1,1,41,1,4.0,0.0,2,4.0,4.0,1
694,1,1,80,1,3.0,,3,2.0,6.0,4
695,1,1,48,1,4.0,1.0,2,5.0,6.0,3
696,1,0,31,1,1.0,0.0,1,3.0,2.0,1
697,1,1,42,1,5.0,,2,4.0,2.0,2
698,1,1,25,1,6.0,9.0,3,4.0,6.0,4
699,1,0,66,1,5.0,1.0,1,2.0,6.0,2
700,1,1,87,1,6.0,0.0,1,1.0,6.0,1
701,1,0,39,1,1.0,8.0,1,4.0,2.0,4
702,1,1,47,1,5.0,0.0,1,4.0,2.0,3
703,1,0,17,1,1.0,7.0,1,3.0,1.0,4
704,1,1,38,1,,5.0,2,3.0,6.0,1
705,1,1,60,1,4.0,7.0,3,5.0,6.0,2
706,1,1,50,1,5.0,,3,4.0,6.0,3
707,1,1,24,1,2.0,0.0,2,2.0,4.0,1
708,1,0,34,1,5.0,6.0,1,3.0,6.0,2
709,1,1,45,1,6.0,0.0,3,2.0,6.0,3
710,1,1,52,1,8.0,2.0,3,3.0,6.0,2
711,1,1,47,1,4.0,9.0,1,1.0,6.0,4
712,1,1,74,1,3.0,1.0,1,2.0,6.0,4
713,1,0,22,1,1.0,1.0,1,3.0,4.0,4
714,1,0,28,1,7.0,1.0,1,2.0,6.0,4
715,1,1,45,1,5.0,0.0,1,2.0,6.0,2
716,1,0,60,1,9.0,1.0,1,1.0,6.0,4
717,1,0,36,1,5.0,1.0,1,1.0,6.0,2
718,1,0,22,1,1.0,6.0,1,5.0,2.0,4
719,1,0,20,1,1.0,,1,8.0,6.0,4
720,1,0,32,1,1.0,7.0,1,4.0,5.0,4
721,1,1,73,1,6.0,0.0,1,,,4
722,1,0,40,1,4.0,0.0,1,2.0,6.0,4
723,1,1,57,1,2.0,,3,4.0,6.0,2
724,1,1,24,1,4.0,8.0,2,2.0,6.0,1
725,1,0,32,1,9.0,2.0,1,3.0,6.0,4
726,1,1,42,1,7.0,0.0,1,2.0,6.0,1
727,1,1,24,1,6.0,1.0,1,2.0,4.0,4
728,1,0,25,1,2.0,0.0,1,1.0,6.0,1
729,1,0,21,1,1.0,1.0,1,5.0,6.0,4
730,1,1,27,1,5.0,0.0,2,2.0,6.0,4
731,1,0,35,1,4.0,7.0,1,1.0,6.0,1
732,1,0,27,1,1.0,1.0,1,3.0,4.0,3
733,1,1,84,1,5.0,1.0,3,4.0,6.0,1
734,1,0,29,1,4.0,0.0,1,,6.0,4
735,1,1,42,1,1.0,7.0,3,2.0,6.0,1
736,1,1,81,1,6.0,1.0,3,2.0,6.0,2
737,1,1,47,1,6.0,,3,5.0,6.0,2
738,1,0,17,1,1.0,3.0,1,3.0,2.0,4
739,1,1,52,1,2.0,1.0,1,2.0,3.0,1
740,1,1,49,1,5.0,0.0,2,4.0,6.0,2
741,1,1,38,1,2.0,9.0,2,6.0,4.0,4
742,1,1,34,1,2.0,2.0,2,6.0,2.0,2
743,1,0,27,1,4.0,,1,3.0,4.0,4
744,1,0,32,1,2.0,1.0,1,3.0,6.0,1
745,1,1,34,1,1.0,1.0,1,3.0,6.0,3
746,1,1,47,1,4.0,0.0,2,4.0,6.0,2
747,1,1,49,1,5.0,1.0,3,3.0,4.0,3
748,1,1,46,1,4.0,0.0,2,4.0,6.0,3
749,1,0,49,1,5.0,4.0,1,1.0,6.0,3
750,1,1,55,1,5.0,,1,4.0,3.0,1
751,1,0,25,1,1.0,10.0,1,1.0,6.0,4
752,1,0,20,1,1.0,0.0,1,4.0,6.0,4
753,1,1,60,1,4.0,1.0,2,4.0,6.0,3
754,1,1,87,1,3.0,0.0,3,2.0,6.0,2
755,1,0,71,1,9.0,1.0,1,2.0,6.0,4
756,1,1,60,1,5.0,1.0,1,2.0,6.0,2
757,1,1,44,1,2.0,8.0,1,,6.0,1
758,1,1,50,1,2.0,1.0,2,5.0,4.0,2
759,1,0,41,1,5.0,6.0,1,2.0,3.0,2
760,1,1,58,1,4.0,8.0,2,3.0,6.0,3
761,1,0,44,1,1.0,4.0,1,1.0,6.0,1
762,1,1,67,1,5.0,,2,3.0,6.0,3
763,1,1,84,1,3.0,0.0,3,2.0,6.0,1
764,1,1,45,1,7.0,1.0,2,4.0,6.0,2
765,1,1,31,1,5.0,0.0,2,2.0,6.0,2
766,1,1,69,1,2.0,0.0,1,1.0,6.0,3
767,1,1,36,1,4.0,,1,,3.0,4
768,1,0,29,1,9.0,1.0,1,4.0,6.0,2
769,1,0,32,1,2.0,1.0,1,2.0,6.0,1
770,1,1,60,1,1.0,,1,3.0,6.0,1
771,1,0,36,1,2.0,0.0,1,1.0,4.0,4
772,1,1,31,1,4.0,6.0,1,2.0,2.0,2
773,1,1,51,1,5.0,0.0,3,2.0,6.0,2
774,1,1,41,1,4.0,0.0,2,3.0,6.0,2
775,1,1,46,1,5.0,3.0,2,2.0,6.0,2
776,1,1,51,1,5.0,9.0,1,2.0,6.0,3
777,1,1,65,1,4.0,0.0,2,3.0,6.0,3
778,1,0,27,1,2.0,,1,6.0,6.0,3
779,1,1,46,1,9.0,1.0,1,1.0,6.0,4
780,1,1,51,1,4.0,1.0,2,3.0,6.0,2
781,1,0,26,1,1.0,2.0,1,4.0,3.0,4
782,1,1,55,1,5.0,0.0,2,5.0,6.0,2
783,1,1,52,1,2.0,7.0,2,6.0,4.0,1
784,1,1,44,1,5.0,1.0,2,4.0,4.0,2
785,1,0,36,1,8.0,1.0,1,1.0,1.0,4
786,1,1,35,1,5.0,2.0,2,4.0,3.0,3
787,1,0,24,1,4.0,2.0,1,3.0,1.0,4
788,1,1,44,1,5.0,1.0,2,2.0,6.0,2
789,1,1,71,1,8.0,9.0,1,,,1
790,1,0,34,1,4.0,1.0,1,3.0,3.0,1
791,1,1,71,1,3.0,1.0,3,2.0,6.0,2
792,1,1,30,1,5.0,1.0,1,4.0,6.0,4
793,1,1,46,1,4.0,4.0,2,3.0,6.0,2
794,1,0,19,1,1.0,7.0,1,3.0,6.0,4
795,1,1,72,1,3.0,1.0,1,2.0,6.0,2
796,1,1,28,1,7.0,,3,2.0,3.0,2
797,1,1,24,1,4.0,3.0,2,2.0,3.0,4
798,1,1,51,1,6.0,0.0,3,4.0,6.0,3
799,1,0,26,1,5.0,1.0,1,6.0,6.0,3
800,1,1,51,1,6.0,1.0,2,4.0,2.0,3
801,1,1,48,1,5.0,0.0,1,1.0,6.0,3
802,1,1,59,1,,,2,4.0,6.0,2
803,1,0,44,1,9.0,0.0,1,1.0,3.0,4
804,1,1,58,1,5.0,4.0,1,1.0,4.0,2
805,1,0,17,1,1.0,8.0,1,5.0,6.0,4
806,1,0,17,1,1.0,0.0,1,3.0,6.0,4
807,1,1,54,1,5.0,1.0,1,1.0,6.0,3
808,1,0,58,1,4.0,1.0,1,1.0,6.0,1
809,1,0,21,1,1.0,0.0,1,2.0,6.0,4
810,1,1,51,1,6.0,0.0,3,4.0,6.0,3
811,1,1,50,1,5.0,1.0,2,3.0,6.0,3
812,1,1,34,1,6.0,0.0,3,5.0,6.0,1
813,1,0,25,1,6.0,8.0,1,3.0,6.0,4
814,1,1,37,1,4.0,1.0,2,2.0,6.0,3
815,1,1,42,1,7.0,1.0,1,4.0,3.0,1
816,1,0,40,1,4.0,1.0,1,2.0,3.0,1
817,1,0,26,1,8.0,8.0,1,,4.0,4
818,1,1,59,1,,0.0,1,1.0,6.0,2
819,1,0,24,1,7.0,,1,4.0,6.0,4
820,1,0,17,1,1.0,,1,5.0,4.0,4
821,1,1,46,1,5.0,0.0,2,4.0,3.0,3
822,1,1,70,1,9.0,1.0,1,1.0,6.0,4
823,1,0,31,1,4.0,1.0,1,3.0,6.0,1
824,1,1,59,1,4.0,1.0,2,3.0,6.0,3
825,1,0,32,1,1.0,0.0,1,,6.0,2
826,1,0,36,1,5.0,9.0,1,1.0,2.0,1
827,1,1,47,1,8.0,9.0,1,1.0,3.0,3
828,1,1,32,1,2.0,7.0,3,5.0,4.0,4
829,1,1,67,1,5.0,1.0,2,2.0,6.0,3
830,1,1,50,1,5.0,0.0,1,3.0,6.0,1
831,1,1,51,1,6.0,1.0,1,4.0,6.0,3
832,1,1,30,1,9.0,13.0,3,4.0,4.0,4
833,1,0,38,1,2.0,1.0,1,1.0,6.0,1
834,1,1,59,1,3.0,1.0,3,1.0,6.0,4
835,1,1,49,1,6.0,4.0,3,3.0,6.0,2
836,1,0,18,1,1.0,,1,4.0,1.0,4
837,1,0,17,1,1.0,0.0,1,6.0,6.0,4
838,1,1,36,1,5.0,0.0,1,2.0,6.0,3
839,1,1,49,1,7.0,1.0,2,3.0,6.0,2
840,1,0,19,1,1.0,0.0,1,,6.0,4
841,1,0,18,1,1.0,1.0,1,6.0,6.0,4
842,1,0,30,1,1.0,0.0,1,4.0,6.0,4
843,1,1,52,1,7.0,14.0,2,2.0,6.0,2
844,1,1,25,1,5.0,12.0,2,2.0,6.0,2
845,1,0,36,1,1.0,8.0,1,3.0,6.0,4
846,1,1,48,1,1.0,,2,2.0,4.0,2
847,1,1,69,1,4.0,,1,1.0,6.0,2
848,1,1,47,1,3.0,1.0,3,2.0,6.0,4
849,1,0,20,1,1.0,0.0,1,4.0,6.0,4
850,1,0,18,1,1.0,0.0,1,4.0,2.0,4
851,1,1,60,1,,0.0,3,,4.0,1
852,1,0,30,1,1.0,,1,3.0,4.0,1
853,1,1,64,1,3.0,0.0,3,3.0,6.0,2
854,1,1,72,1,6.0,1.0,1,1.0,6.0,2
855,1,1,49,1,5.0,1.0,2,3.0,6.0,2
856,1,1,69,1,3.0,0.0,1,1.0,6.0,1
857,1,1,57,1,2.0,0.0,1,1.0,6.0,4
858,1,1,57,1,9.0,14.0,3,6.0,3.0,4
859,1,0,17,1,1.0,1.0,1,2.0,6.0,4
860,1,0,31,1,1.0,0.0,1,4.0,6.0,4
861,1,0,39,1,3.0,4.0,1,1.0,6.0,2
862,1,0,48,1,9.0,0.0,1,5.0,6.0,1
863,1,0,34,1,5.0,8.0,1,1.0,6.0,1
864,1,1,39,1,2.0,0.0,1,2.0,2.0,2
865,1,0,29,1,9.0,12.0,1,4.0,6.0,4
866,1,0,34,1,5.0,5.0,1,1.0,6.0,1
867,1,1,27,1,7.0,0.0,1,5.0,1.0,4
868,1,0,29,1,9.0,8.0,1,1.0,6.0,1
869,1,1,38,1,1.0,1.0,2,2.0,6.0,4
870,1,0,38,1,4.0,1.0,1,8.0,3.0,1
871,1,1,25,1,2.0,6.0,3,7.0,4.0,4
872,1,1,35,1,5.0,0.0,3,3.0,6.0,3
873,1,0,25,1,8.0,9.0,1,,3.0,4
874,1,0,20,1,1.0,1.0,1,3.0,7.0,4
875,1,0,44,1,5.0,2.0,1,1.0,6.0,2
876,1,1,44,1,4.0,10.0,2,4.0,6.0,2
877,1,1,62,1,5.0,0.0,2,3.0,6.0,3
878,1,0,44,1,5.0,1.0,1,1.0,6.0,1
879,1,1,26,1,1.0,9.0,3,2.0,6.0,4
880,1,1,46,1,6.0,0.0,1,7.0,4.0,1
881,1,1,35,1,5.0,6.0,2,4.0,6.0,3
882,1,1,48,1,5.0,,2,2.0,6.0,3
883,1,0,24,1,7.0,7.0,1,4.0,6.0,3
884,1,0,31,1,1.0,0.0,1,7.0,6.0,4
885,1,1,40,1,6.0,6.0,3,3.0,4.0,1
886,1,1,49,1,5.0,9.0,2,4.0,6.0,1
887,1,1,62,1,5.0,0.0,3,2.0,6.0,3
888,1,1,68,1,6.0,,1,4.0,6.0,4
889,1,1,61,1,2.0,1.0,1,1.0,6.0,2
890,1,1,62,1,9.0,1.0,3,3.0,6.0,3
891,1,1,35,1,5.0,5.0,1,2.0,6.0,2
892,1,1,30,1,2.0,8.0,1,2.0,4.0,3
893,1,0,44,1,4.0,8.0,1,2.0,6.0,1
894,1,1,44,1,5.0,1.0,2,4.0,6.0,2
895,1,0,25,1,7.0,1.0,1,3.0,6.0,4
896,1,1,48,1,5.0,,2,4.0,6.0,3
897,1,0,37,1,9.0,8.0,1,3.0,4.0,4
898,1,1,73,1,3.0,1.0,3,2.0,6.0,2
899,1,0,60,1,3.0,1.0,1,1.0,6.0,3
900,1,0,25,1,1.0,0.0,1,,6.0,4
901,1,1,69,1,3.0,1.0,3,2.0,2.0,2
902,1,0,29,1,7.0,,1,3.0,4.0,4
903,1,1,56,1,5.0,1.0,2,4.0,6.0,3
904,1,1,34,1,,8.0,2,4.0,4.0,1
905,1,0,19,1,1.0,1.0,1,3.0,4.0,4
906,1,0,18,1,1.0,5.0,1,4.0,2.0,4
907,1,0,51,1,5.0,1.0,1,3.0,3.0,2
908,1,0,30,1,5.0,,1,6.0,3.0,1
909,1,0,21,1,9.0,0.0,1,3.0,4.0,4
910,1,1,26,1,8.0,9.0,1,,6.0,4
911,1,1,38,1,5.0,1.0,1,3.0,6.0,2
912,1,0,27,1,8.0,8.0,1,,6.0,4
913,1,1,58,1,2.0,,2,4.0,6.0,2
914,1,1,56,1,5.0,1.0,2,3.0,,3
915,1,0,24,1,1.0,1.0,1,4.0,3.0,4
916,1,1,39,1,2.0,0.0,1,3.0,6.0,1
917,1,1,52,1,5.0,1.0,1,2.0,6.0,1
918,1,0,31,1,5.0,9.0,1,1.0,6.0,1
919,1,0,69,1,5.0,0.0,1,2.0,6.0,2
920,1,0,47,1,2.0,0.0,1,1.0,2.0,1
921,1,1,74,1,3.0,1.0,3,2.0,6.0,3
922,1,1,61,1,5.0,0.0,1,1.0,6.0,2
923,1,1,40,1,5.0,1.0,2,6.0,6.0,2
924,1,1,54,1,5.0,0.0,2,3.0,6.0,3
925,1,0,34,1,5.0,8.0,1,,6.0,1
926,1,0,19,1,1.0,4.0,1,3.0,4.0,4
927,1,0,19,1,1.0,0.0,1,3.0,4.0,4
928,1,0,34,1,,0.0,1,5.0,6.0,3
929,1,1,55,1,4.0,1.0,2,3.0,4.0,2
930,1,1,38,1,6.0,1.0,3,7.0,4.0,4
931,1,1,41,1,4.0,,1,3.0,6.0,4
932,1,1,34,1,5.0,1.0,2,2.0,4.0,2
933,1,0,34,1,2.0,1.0,1,1.0,4.0,1
934,1,0,32,1,1.0,0.0,1,2.0,6.0,3
935,1,0,41,1,5.0,1.0,1,2.0,6.0,1
936,1,0,34,1,5.0,5.0,1,2.0,6.0,1
937,1,0,26,1,1.0,0.0,1,3.0,6.0,1
938,1,0,32,1,4.0,6.0,1,2.0,4.0,4
939,1,0,31,1,5.0,9.0,1,1.0,6.0,4
940,1,0,34,1,4.0,4.0,1,2.0,6.0,4
941,1,0,21,1,1.0,0.0,1,9.0,6.0,4
942,1,1,39,1,5.0,3.0,2,4.0,3.0,3
943,1,1,50,1,5.0,3.0,2,2.0,6.0,3
944,1,1,87,1,3.0,,1,,6.0,2
945,1,1,81,1,3.0,1.0,3,2.0,6.0,1
946,1,1,42,1,5.0,6.0,2,3.0,6.0,2
